N3Office_00034_01,50-70 turning head 90 degrees facing away from the camera;76-261 explaining on the board; 262-390 drawing on the board; 470-562 explaining something on the board;570-615 turning around and away from the board towards the desktop desk on the left opposite;616-649 walking from the board towards the desktop desk on the left opposite; 650-712 sitting down in chair at the desktop desk;716-738 raising and extending both hands to the sides while sitting; 739-756 lowering both hands back to the side; 812-838 extending both hands forwards towards the desktop keybord; 839-888 pretending to type on the desktop keyboard;891-950 extending the right hand forwards the desktop monitor; 970-987 lowering the right hand that was extended forwards towards the monitor; 990-1059 standing up from sitting position in the black chair at the desktop desk;1060-1166 reading notebook placed on the desktop desk while standing; 1172-1212 turning around facing away from the camera; 1213-1343 walking away from the camera to the back of the scene near the high table on the left side;1363-1407 reaching to touch something on the high table;1410-1433 turning around away from the high table to walk towards the standup desktop desk opposite;1434-1480 walking from the high table towards the standup desktop desk; 1503-1583 sitting down in the chair facing the standup desktop desk; 1622-1643 raising the left hand towards the standup desktop desk; 1727-1775 bending down towards a small table under the standup desktop desk while in sitting position; 1776-18007 straightening up while sitting down from bending down position; 1810-1852 standing up from sitting position at chair opposite the standup desktop desk;2004-2068 walking away from the standup desktop desk towards the board; 2054-2088 raising and extending the left hand forwards towards the board; 2089-2130 lowering hand that was extended forward towards the board while walking away from the board; 2100-2152 walking away from the board towards the camera


N3Office_00150_01, 190-291 reading notebook placed on the desktop desk;290-317 turning around away from the desktop desk; 318-362 walking away from the desktop desk towards the board;462-815 drawing on board;980-1070 walking away from the board towards the standup desktop desk;1074-1115 reaching with left hand to grab something on the standup desktop desk;1361-1390 grabbing a ruler off the standup desktop desk;1477-1538 placing the ruler back on the standup desktop desk;1543-1573 turning around away from the standup desktop desk;1763-1624 walking away from the standup desktop desk towards the high table opposite;1717-1857 walking away from high table towards the desktop desk facing forward at the front of the scene; 1858-1929 sitting down in chair at the desktop desk;1928-2003 folding hands while being seated in the black chair at the desktop desk;2088-2171 standing up from sitting position in chair at desktop desk;2172- walking around chair to avoid collision towards the chair opposite the standup desktop desk at the back of the scene; 2327-2404 sitting down in chair opposite the standup desktop desk; 2375-2419 crossing legs while sitting down at the chair opposite the standup desktop desk; 2494-2514 uncrossing legs and preparing to stand up;2515-2545 standing up from sitting position in black chair at the standup desktop desk;2545-2599 walking away from the standup desktop desk with face facing forward towards the camera 


N3Library_03403_02,332-403 walking away from the floor lamp towards to the sofa at the back of the scene on the right along to the table passing between the chair and the table; 404-457 sitting down on the arm of the sofa at the back of the scene;458-490 crossing legs directly after sitting down on the arm of the sofa at the back of the scene; 458-624 walking along the table between the table side and sofa;514-579 getting up from sitting position on the arm of the sofa at the back of the scene;791-852 climbing the wood seater at the back of the scene in the middle;848-897 climbing down off the wood seater at the back of the scene;898-980 walking towards the camera from the back of the scene to the front



Werkraum_03516_01,231-260 lowering hands that were extended to both sides on the left and right;255-296 turning around;297-338 sitting down directly on the table with legs on the floor;330-433 pedaling legs forward and backward while sitting on the table; 434-465 standing up from sitting on the table top; 460-493 turning around away from the camera;509-592 sitting down in the black chair at the table on the right; 614-661 raising and extending both hands to the left and right while in a seated position; 662-681 lifting hands vertically above the head;712-753 crossing legs while being seated in a black chair at the table on the right;755-805 uncrossing legs while in a seated position; 806-885 getting up from sitting position in a black chair at the table on the right; 900-970 bending down at the corner of the table and looking under the table;989-1046 straightening up from bending down position;1092-1124 turning around in front of the table at the front of the scene;1175-1244 kneeling down on the floor to tie shoelaces; 1257-1305 standing up from kneeling position on the floor; 1425-1496 bending down to the side in a stretching position; 1497-1554 straightening up from bending down position;1577-1638 walking along the table and turning the left corner of the table; 1682-1769 sitting down in black chair at the table on the left side; 1804-1824 raising hands to the front; 1824-1914 running hands together;1976-2088 standing up from sitting position in black chair at the table on the left side; 2089-2150 walking away from the table towards the camera 

N3Library_00157_01, 92-375 sort of dancing; 412-440 turning around facing away from the camera; 454-474 walking with head facing backward toward the back of the scene;486-598 drumming hands on the table while walking along the table and bending slightly over the table;738-774 sitting down directly on the table with legs on the floor; 777-814 folding legs while sitting on the table; 910-955 standing up from sitting position on the table

N3OpenArea_00158_01, 44-75 turning around facing away from the camera;75-105 walking along the sofa away from the camera;106-160 sitting down on the two seater orange sofa on the far end;248-303 standing up from sitting position on the two seater orange sofa; 304-460 walking along the sofa with face facing forwards towards the camera and turning towards the board on the left; 460-1167 explaining on the board; 837-1072 writing on the board;  

N3Library_03375_01, 62-62 turning around 180 degrees away from the camera; 61-132 walking away from the camera with head facing backward toward the the window at the back of the scene; 151-223 opening and closing window;260-320 walking away from the window towards the table at the front face facing forward;329-390 bending down over the table to write on the paer on the table; 352-574 writing on the paper placed on the table at the corner near the laptop in standing position; 603-693 typing on laptop keyboard at the table while in standing position and bending over the table; 694-714 straightening up from bending position over table;743-789 walking away from the camera face facing backward towards the floor lamp;786-811 turning around near the floor lamp;819-837 raising right hand towards the floor lamp;935-958 bending down over towards the tv sideboard on the left;956-980 straightening up from bending position over the tv side board on the left;989-1011 walking away from the tv sideboard towards the table; 1008-1031 reaching for a cup on the table at the corner and grabbing it while walking;1031-1047 straightening up from bending position while walking;1048-1080 bring cup to mouth and drinking while walking;1048-1080 walking in front of the table while drinking     


MPH112_00169_01, 36-72 turning around;73-140 walking along the bed towards the bed head;141-180 sitting down on the bed;234-294 going from sitting position to lying down on the bed;525-685 lifting legs in the air while lying down on the bed;935-990 getting up from lying position on the bed;991-1021 standing up from sitting position on the bed;1022-1044 turning around;1040-1060 walking along bed towards the nightstand;1060-1163 turning around 360 degrees sevreal times;1064-1211 walking along bed to the left; 1211-1280 bending down forward while walking towards table in front of the bed while handling a pillow;1281-1298 straghtening up from bending position;1309-1340 walkig along the bed to the right; 1354-1398 sitting down on the bed;1398-1460 lying down in the middle of the bed with legs placed on the floor;1461-1501 getting up from lying position in which legs were placed on the floor


N0Sofa_00034_02,126-198 walking around the sofa towards the camera; 199-242 sitting down on the one seater orange sofa facing the camera;270-319 crossing legs while sitting in the one seater orange sofa facing the camera;320-345 uncrossing legs while in seated position in the red one seater sofa;346-379 standing up from sitting position; 379-484 walking around the orange sofas towards the black sofa; 485-515 sitting down on the black sofa on the left side facing left;510-570 lying back down on the black sofa with legs placed on the floor;602-640 sitting up from lying position with legs on the floor; 640-679 standing up from sitting position on the sofa;700-753 sitting down on the sofa facing towards the camera;737-799 reaching for a mug on the coffee table in front and grabbing it while being seated in the sofa; 800-865 drinking from the mug;866-898 placing the mug back on the table; 963-1009 bending down over the sofa and arranging the pillow;1042-1085 sitting down on the sofa near the corner;1054-1102 reaching for the mug on the coffee table in front while sitting down on the black sofa;1216-1254 turning head around so it is not aligned with the body while in seated position;1270-1295 turning hear back so it is aligned with the body while being seated in the black sofa;1277-1308 reaching for the mug on the table and touching it without picking it up; 1349-1390 standing up from sitting position at the sofa       

N3Office_00159_01, 156-200 sitting down in chair at the desktop desk;201-244 reaching for the headphones on the desk and grabbing them;245-312 placing headphones on head; 340-355 extending hands forward toward the desktop keyboard;356-379 pretending to type on desktop keyboard;494-560 taking off headphones;610-654 standing up from sitting position in the black chair at the desktop desk; 655-682 turning around facing away from the camera;694-725 walking away from the desktop desk towards the board; 776-840 drawing on the board;  928-1020 walking away from the camera towards the standup desktop desk at the back of the scene;1061-1089 reaching for something on the standup desktop desk while standing;1131-1162 turning head towards the camera 90 degrees so it is misaligned with the body; 1175-1193 turning head back to the left so it is again misaligned with the body;1236-1258 turning around; 1655-1910 erasing the board   

N3Library_00157_02, 61-93 sitting down on the table with legs on the floor;94-168 folding legs while sitting on the table;201-233 standing up from sitting position on the table;234-264 turning around facing away from the camera;264-340 walking away from the camera face facing backward and turning a corner at the table at the back of the scene;341-435 sitting in black chair facing camera at the back of the scene at the table;460-504 standing up from sitting position in the chair at the back of the table;505-560 walking and turning corner and then facing forward toward the camera;561-768 dancing sort of
  
 
N3OpenArea_00157_02,40-107 turning around facing away from the camera; 107-214 walking away from the camera along the sofas and towards the corner of the room at the back on the right;239-259 turning around while standing at the corner in the room; 283-472 walking in the scene between the sofas and coffee table in zigzag;603-633 turning around 90 degree away from the camera;630-684 walking facing away from the camera towards the grey small one seater sofa at the back;694-771 sitting in the grey small one seater sofa at the back of the scene;1006- 1048 standing up from sitting position at the small grey one seater sofa at the back;1148-1318 walking in the scene between the sofas and coffee table in zigzag towards the front of the scene and then around the scene towards the back

N0Sofa_00141_01,0-200 9 dancing;235-290 0 walking vigorously and turning sofa corner;259-290 27 tuning sofa corner;319-482 9 dancing;510-532 0 walking;532-536 2 sitting down vigorously on sofa;570-673 12 lying down on sofa;800-831 5 getting up from sofa;835-895 0 walking;886-904 27 turning partially around;1168-1258 45 bending down from standing and squatting;1259-1276 5 standing up from squatting;1277-1298 35 jumping;1300-1335 27 turning around;1336-1405 25 streteching hands from behind the back;1390-1418 45 bending down only the back;1419-1437 46 bending up following bending down;1437-1489 45 bending back down;1629-1675 9 dancing with hands stretched behind back;1672-1688 46 bending up following bending down;1730-1753 27 turning around to sit down on sofa;1764-1810 2 sitting down on sofa;1820-1857 10 reaching for cup on table;1887-1940 47 stirring spoon inside a cup;1941-1969 11 putting something back on table;1988-2022 1 raising hands up and down while sitting on sofa;2026-2045 5 standing up from sofa;2210-2266 0 walking


N0Sofa_00034_01,101-137 0 walking,138-190 2 turning around and then sitting down on sofa;191-252 3 seated in sofa with hands on sofa; 235-353 29 crossing legs and starting to uncross;369-400 5 standing up;401-420 27 turning around;412-442 27 turning around to sit down on a sofa;446-477 2 sitting down;490-560 12 lying down in sofa;561-596 13 getting up from lying position;597-630 5 getting up form sitting position;631-726 0 walking;649-726 27 turing around while walking turning a corner;726-748 27 turning around to sit down;751-850 12 lying down on sofa;850-904 13 getting up from lying position;977-994 5 sitting up on sofa;992-1025 10 reaching for something on small table from sofa;1045-1131 40 bring cup to mouth to drinking;1140-1185 11 putting something back on table while on sofa;1205-1240 5 getting up from sofa;1290-1323 2 sitting down on sofa while reaching for something on table simultaneously;1305-1332 10 reaching for something on table while sitting on sofa;1324-1465 6 holding paper in hand and reading papers;1466-1485 11 putting something back on table;1493-1513 10 reaching for something on table while on sofa;1500-1575 30 holding and looking or using phone;1585-1642 43 speaking on phone;1665-1800 43 speaking on phone;1811-1838 11 putting phone back on table while on sofa;1831-1860 10 reaching for a cup on table while on sofa;1878-1897 10 reaching for a cup on table while on sofa;1936-1968 5 getting up from sofa;1989-2015 24 bending down to lean on small table in front of sofa;2023-2053 2 sitting down on sofa from bending pose;2083-2118 5 getting up from sofa;2129-2280 0 walking;2170-2224 27 circling turning corner;2579-2613 0 walking while elooking at phone and using phone;2579-2741 30 walking while looking at phone and using phone;2665-2741 30 taking photo on mobile;2754-2784 44 looking at phone possibly taking selfie









Long-term-Motion-in-3D-Scenes

train BasementSittingBooth_00142_01 66
train BasementSittingBooth_00145_01 106
train BasementSittingBooth_03452_01 113
train MPH112_00034_01 83
train MPH112_00150_01 77
train MPH112_00151_01 46
train MPH112_00157_01 43
train MPH112_00169_01 78
train MPH112_03515_01 60
train MPH11_00034_01 105
train MPH11_00150_01 106
train MPH11_00151_01 58
train MPH11_03515_01 88
test MPH16_00157_01 79
test MPH16_03301_01 62
test MPH1Library_00034_01 108
train MPH8_00168_01 162
train MPH8_03301_01 96
test N0SittingBooth_00162_01 59
test N0SittingBooth_00169_01 34
test N0SittingBooth_00169_02 43
test N0SittingBooth_03301_01 33
test N0SittingBooth_03403_01 51
train N0Sofa_00034_01 163
train N0Sofa_00034_02 57
train N0Sofa_00141_01 112
train N0Sofa_00145_01 101
train N3Library_00157_01 25
train N3Library_00157_02 8
train N3Library_03301_01 16
train N3Library_03301_02 4
train N3Library_03375_01 34
train N3Library_03375_02 450
train N3Library_03403_01 5
train N3Library_03403_02 26
train N3Office_00034_01 98
train N3Office_00139_01 50
train N3Office_00139_02 109
train N3Office_00150_01 126
train N3Office_00153_01 60
train N3Office_00159_01 96
train N3Office_03301_01 97
test N3OpenArea_00157_01 27
test N3OpenArea_00157_02 49
test N3OpenArea_00158_01 48
test N3OpenArea_00158_02 88
test N3OpenArea_03301_01 31
test N3OpenArea_03403_01 19
train Werkraum_03301_01 21
train Werkraum_03403_01 21
train Werkraum_03516_01 93
train Werkraum_03516_02 63

